theta_id_a,theta_id_b,theta_rms_distance,x_distance,noise_floor_q95,severity_ratio_x_to_noise,delta_mue_prior_width,delta_mui_prior_width,delta_b_prior_width,delta_tauA_prior_width,delta_g_LK_prior_width,delta_g_h_prior_width,delta_c_th2ctx_prior_width,delta_c_ctx2th_prior_width
4,20,0.4374137533966199,2.047727518624349,2.3048234774636587,0.888453080527351,0.10122630652040254,0.2834061216562985,0.2014044960960746,-0.7496590511873364,-0.4587941719219091,0.5691089676693083,-0.5293820900842547,-0.15134585462510597
4,22,0.3179440155393733,2.2426793877264,2.3048234774636587,0.9730373755973516,-0.4772009300068023,-0.10262720100581635,0.07588358502835002,-0.36699370108544815,0.1386362202465532,-0.12188197392970312,-0.6237295707687736,0.08305189013481146
4,26,0.3312752483697017,2.0967763854492776,2.3048234774636587,0.9097340451237826,-0.2867652643471953,-0.04401798173785221,0.25046761892735947,-0.15640790108591315,-0.31957004219293594,-0.3539240425452589,-0.6913975048810244,0.034047213383019026
4,29,0.29228685609604627,1.613144716703687,2.3048234774636587,0.6998994640920921,-0.18922039493918408,0.5117182536050677,-0.017287897877395375,-0.05955999810248594,-0.3842845857143403,-0.03623119555413723,-0.31354000419378275,-0.3669495601207018
4,30,0.34630201670705196,1.7714046099904255,2.3048234774636587,0.7685641123110072,-0.5420274939388036,0.21083107404410817,-0.2704729363322261,-0.5578777613118291,-0.044838144443929306,-0.1543103093281386,-0.44916259311139584,-0.09594152681529522
4,31,0.3571154559368995,1.673639385884589,2.3048234774636587,0.7261464499339204,0.2976598665118219,0.6104058763012288,0.3573127249255775,0.07291208393871801,0.032939509488642105,0.5149825625121595,0.027644138783216463,0.3987606503069401
4,33,0.39235512316969656,1.7905049402315938,2.3048234774636587,0.7768512242863621,-0.5612915670499204,0.4674438172951342,-0.43373936414718667,-0.37914695590734504,0.41711356397718174,-0.34452533442527045,0.11424619425088167,-0.2457082038745284
4,41,0.40124253958911327,1.825509041054673,2.3048234774636587,0.7920385482464597,-0.4891868606209754,0.6558776246383784,0.20757095050066712,-0.5691605648025871,-0.39941017515957355,0.060520551167428605,-0.1872591096907854,0.23064846452325577
4,42,0.3586096532875329,2.2165954386136635,2.3048234774636587,0.9617202620015457,-0.35122338868677627,-0.07445291802287124,-0.5270894449204209,-0.04742056038230644,-0.09023714531213067,-0.3213812317699192,-0.5677509345114231,0.43135160487145185
4,46,0.48257307743619443,1.199189815063985,2.3048234774636587,0.5202957305796072,-0.6103914510458703,0.17850279621779908,0.006595540791749843,-0.66585514228791,-0.33567931689322006,-0.24737722054123845,-0.8098599687218666,-0.430601201951504
4,51,0.4031759541206275,2.0376724561410136,2.3048234774636587,0.8840904633544295,-0.04087884537875669,0.4294528430327772,-0.4828237118199467,0.019964816048741396,-0.4715920435264709,-0.22266529500484455,-0.7614140920341016,-0.17046505864709627
4,54,0.3133603835873949,1.9695691124382761,2.3048234774636587,0.8545422813055025,-0.448670979589224,0.2748745046555996,-0.4021631553769112,-0.22730045858770595,0.18572494946420182,0.4113574819639326,0.019544264301657677,-0.3020012974739077
4,58,0.2597071653014625,1.4307352163774563,2.3048234774636587,0.6207569605078423,-0.2660483261570331,0.07567078806459915,-0.3261501928791403,-0.29793410561978817,-0.36635308526456356,0.10899098869413149,-0.03780301567167044,-0.3470062641426921
4,60,0.2538067524195437,1.1328518600006119,2.3048234774636587,0.4915135024775337,-0.11689292546361679,0.2183936350047586,0.05170991923660029,-0.017727912403642937,0.271770792081952,-0.3745005810633302,0.06436527613550425,-0.4824334904551507
4,65,0.41485226183972784,1.388668486817679,2.3048234774636587,0.6025053547032757,-0.5166418841108679,0.33838055934757,-0.22002228628844062,-0.6893421839922668,-0.43827390670776367,0.4011317528784276,-0.11338087730109692,0.32550050225108856
4,71,0.2910381995755159,2.05004883257142,2.3048234774636587,0.8894602352920298,0.13150688353925938,0.48104379046708345,-0.05099396873265516,0.09282762464135891,0.359270118176937,-0.08265778049826611,-0.24287104420363903,0.4720356520265341
4,75,0.3712380479638125,1.4164596623347283,2.3048234774636587,0.6145631872396017,0.07192729040980339,0.4068405916914344,0.36956269852817064,-0.6181859280914067,-0.10244549438357375,-0.3925997857004403,-0.30272460263222456,0.39603840466588736
4,76,0.36410536640768787,1.138900434714339,2.3048234774636587,0.49413781395859485,-0.049026960507035144,-0.0725793167948725,0.10583551693707682,-0.7071597892791033,-0.16364980116486538,-0.07549731712788343,-0.6787733482196927,-0.22004512697458278
4,82,0.29070195480623867,1.7382504199135158,2.3048234774636587,0.7541794141329956,-0.23880641907453537,-0.08144115284085296,0.35532641317695385,-0.42581389006227266,-0.46719906851649284,-0.15147393569350243,0.004832942970097065,-0.2521563721820712
4,85,0.316166368062101,1.5514684011913378,2.3048234774636587,0.6731397941584013,-0.35979887656867504,0.4235139666125176,0.11906502395868279,-0.2745538605377079,-0.2832864262163639,0.038660570047795884,-0.36914168018847704,0.4281382318586111
