i,j,k,g_LK,g_h,c_ctx2th,sp_peak_power_log,sp_env_cv,n_events_raw,n_events_valid,n_events_verified,mean_event_dur,pac_mi,ctx_min,ctx_max,ctx_ibi_cv,ctx_n_bursts,ok,fail_reason
9,7,3,0.07142857142857142,0.06,0.155,1.1229438505649014,0.5267208973528789,16,16,10,0.7989999999999999,0.00041350203929351305,1.6582465563884407e-11,65.9753951230401,0.3937100445147412,53,True,
9,7,4,0.07142857142857142,0.06,0.2,1.0473505130376708,0.5463712137442757,19,19,8,0.6666315789473684,0.0014997382738075463,5.481906928283024e-11,66.39832438578027,0.45104017515766975,57,True,
9,8,0,0.07142857142857142,0.06571428571428571,0.02,1.1202025442466403,0.5149048667754307,20,20,14,0.6225500000000002,0.0014307832372410488,4.741087546322899e-11,64.14495607461744,0.5835106142892067,62,True,
9,8,1,0.07142857142857142,0.06571428571428571,0.065,1.248073847239156,0.5453274267812924,15,15,11,0.8851999999999999,0.0014897361526776335,1.9630721713695814e-11,65.17873909672036,0.430763767808642,56,True,
9,8,2,0.07142857142857142,0.06571428571428571,0.11000000000000001,1.1378288704688928,0.5584470595579465,17,17,12,0.7605882352941177,0.0003201326098731486,8.817580610377552e-11,65.66608825078643,0.6879538609380492,70,True,
9,8,3,0.07142857142857142,0.06571428571428571,0.155,1.3134997780934043,0.545436162708106,17,17,12,0.7471176470588236,0.0003133937376710325,7.034047592486217e-11,65.02859566328874,0.4592899888319904,55,True,
9,8,4,0.07142857142857142,0.06571428571428571,0.2,1.0191937144112144,0.57817762162706,16,16,9,0.8105625000000001,0.00038182899246465664,2.2248655305720393e-11,64.44443194415159,0.36368764289278727,52,True,
9,9,0,0.07142857142857142,0.07142857142857142,0.02,1.0665662834729754,0.5511204147243757,19,19,13,0.6961052631578948,0.0005171630299675806,5.301093282198297e-11,64.5485427974175,0.3612834281007018,51,True,
9,9,1,0.07142857142857142,0.07142857142857142,0.065,1.1726533817953215,0.5605797947718844,19,19,16,0.7059473684210525,0.00042021453286381587,1.616201859549397e-11,63.24390936468549,0.5668806017771328,62,True,
9,9,2,0.07142857142857142,0.07142857142857142,0.11000000000000001,1.0615902877776253,0.5501632342509103,20,20,16,0.6401000000000001,0.0015725808038257638,3.179240940446343e-11,63.74381799306276,0.43291464299188165,55,True,
9,9,3,0.07142857142857142,0.07142857142857142,0.155,1.0529380924587273,0.5476493499814447,15,15,13,0.8454666666666666,0.0008867635814511423,5.263299515201988e-11,64.3004186417195,0.4317061705476952,54,True,
9,9,4,0.07142857142857142,0.07142857142857142,0.2,0.9889490357268234,0.5563034039252619,17,17,13,0.7314117647058824,0.003740214201465489,3.917842186074365e-11,65.71603448519072,0.4672350246380625,56,True,
9,10,0,0.07142857142857142,0.07714285714285714,0.02,1.0317117129925417,0.520765188112465,18,18,14,0.6907777777777777,0.0004012735135837202,1.7174244671637235e-11,65.28186552276745,0.40407412517631597,55,True,
9,10,1,0.07142857142857142,0.07714285714285714,0.065,1.0238490345680626,0.5322268281033228,16,16,15,0.7706875000000001,0.002069499649014874,7.392511845599152e-11,64.66216619692199,0.45139029928573327,55,True,
9,10,2,0.07142857142857142,0.07714285714285714,0.11000000000000001,0.9835641308511743,0.51809002110705,17,17,14,0.7155882352941176,0.0013464055618017821,6.282391643894405e-11,64.7778968336906,0.44593030257636174,55,True,
9,10,3,0.07142857142857142,0.07714285714285714,0.155,1.0758598239803456,0.5526654498173651,17,17,15,0.7738235294117647,0.00246967721463411,8.533371589654136e-11,64.57737043527737,0.2927069599425565,49,True,
9,10,4,0.07142857142857142,0.07714285714285714,0.2,0.9633162159625583,0.5400317942348235,14,14,10,0.731857142857143,0.0005583157299460016,6.209473793771327e-11,66.64011863661857,0.515930977309322,59,True,
9,11,0,0.07142857142857142,0.08285714285714287,0.02,1.0104191805140132,0.5442656932057734,20,20,20,0.6481000000000001,0.0003112612914951671,1.941152940876497e-11,65.40930559813341,0.4450686070884837,56,True,
9,11,1,0.07142857142857142,0.08285714285714287,0.065,0.8812130406910849,0.5275724402055502,21,21,20,0.6253333333333333,0.0009386629846827949,2.6710946183210163e-11,64.79533123243223,0.23090886643068217,47,True,
9,11,2,0.07142857142857142,0.08285714285714287,0.11000000000000001,0.8132909166077832,0.5673938480415844,19,19,18,0.679578947368421,0.000926843595636763,5.363637794829332e-11,66.4448779020455,0.2727117132723277,48,True,
9,11,3,0.07142857142857142,0.08285714285714287,0.155,0.7862673593528884,0.5585926117637271,20,20,18,0.6140000000000001,0.0015765462567475406,6.883408179171194e-11,66.88720277844116,0.43660790209268135,54,True,
9,11,4,0.07142857142857142,0.08285714285714287,0.2,0.9455012746971578,0.5077495719712106,19,19,18,0.6639473684210526,0.0007282840039008594,6.141368298357722e-11,63.98205227338696,0.4079449690111984,55,True,
9,12,0,0.07142857142857142,0.08857142857142858,0.02,0.758940755977918,0.553283014130333,17,17,14,0.7184705882352941,0.0012868731776090063,6.407633561650548e-12,64.59349699362626,0.354157690658927,51,True,
9,12,1,0.07142857142857142,0.08857142857142858,0.065,0.7792151556651042,0.48454028985843267,20,20,16,0.6525000000000001,0.002046388976797521,4.1993071201499424e-11,65.56053379290373,0.31961320395535187,50,True,
9,12,2,0.07142857142857142,0.08857142857142858,0.11000000000000001,0.7623147673784894,0.5648683163635562,19,19,17,0.6751578947368421,0.0004704458075806431,1.0350540537060803e-10,64.51440572349497,0.46876003248539455,56,True,
9,12,3,0.07142857142857142,0.08857142857142858,0.155,0.7683663020649126,0.5311965029243306,17,17,16,0.7475294117647058,0.002260278243621926,4.608582596889357e-11,64.23320388449311,0.4440753369603446,55,True,
9,12,4,0.07142857142857142,0.08857142857142858,0.2,0.7003738654941579,0.5196290334539788,17,17,12,0.7108235294117646,0.0004635527182631561,2.4348449893427076e-11,63.53730922835715,0.4298537105687979,54,True,
9,13,0,0.07142857142857142,0.09428571428571429,0.02,0.645856035905186,0.5527881578367635,18,18,17,0.7448888888888889,0.0014613558179960766,3.54481845493103e-11,65.86715724857861,0.5031999271193986,58,True,
9,13,1,0.07142857142857142,0.09428571428571429,0.065,0.6534045627386886,0.5791761740480323,14,14,14,0.7239285714285714,0.0005653285437929993,5.4919609698050465e-11,64.38836941206797,0.45341921842417365,55,True,
9,13,2,0.07142857142857142,0.09428571428571429,0.11000000000000001,0.7985030103882278,0.5390394000629082,16,16,15,0.7981874999999999,0.0014329143025141383,5.0121075198238445e-11,65.6434734640285,0.3450775706369533,51,True,
9,13,3,0.07142857142857142,0.09428571428571429,0.155,0.6209757609747382,0.5243164090306518,19,19,15,0.6506315789473683,0.0014056445297300935,1.1588000850918943e-10,64.26233853648462,0.35777392921735074,51,True,
9,13,4,0.07142857142857142,0.09428571428571429,0.2,0.6873815269011159,0.5123333141716417,20,20,20,0.6583500000000001,0.0011149332673515266,7.528567430852304e-11,63.23966251603159,0.533896980360318,60,True,
9,14,0,0.07142857142857142,0.1,0.02,0.5858079631173944,0.5237044638208934,16,16,15,0.8016875,0.0014532001178862394,6.855891080994603e-11,66.0342994780866,0.47416096632798527,58,True,
9,14,1,0.07142857142857142,0.1,0.065,0.5336275302676207,0.5169283057775967,19,19,18,0.6843684210526316,0.0012416252908217225,9.991511768601515e-11,63.83441616736954,0.5076191240102573,59,True,
9,14,2,0.07142857142857142,0.1,0.11000000000000001,0.6869353084219518,0.48793887766891514,13,13,10,0.9196923076923077,0.0007843187498827661,1.9669209660419916e-11,65.01944807781325,0.47831522882821026,57,True,
9,14,3,0.07142857142857142,0.1,0.155,0.589478163976289,0.5336019418078937,15,15,10,0.8480000000000001,0.00139445959432638,1.5434533855715993e-11,63.69423152560733,0.3228401413304014,49,True,
9,14,4,0.07142857142857142,0.1,0.2,0.5611325873021903,0.5250890707712588,21,21,18,0.6019523809523809,0.0015692587610526287,7.377067535834818e-11,63.299544159807844,0.47378268697167564,56,True,
10,0,0,0.07714285714285714,0.02,0.02,0.07359892816653174,0.548998328516181,15,15,0,0.8065333333333334,0.0011272970007369571,2.249992536535868e-11,65.61645839887719,0.4887688068470817,58,True,
10,0,1,0.07714285714285714,0.02,0.065,0.0,0.522386556372327,20,20,1,0.6698500000000001,0.0006332329731445681,1.8236535040873834e-11,64.87968928524832,0.4901563162475329,57,True,
10,0,2,0.07714285714285714,0.02,0.11000000000000001,0.0,0.5409448920302081,16,16,2,0.821,0.001385020207558053,2.1681323226041656e-11,64.03148210921627,0.47184706726224734,57,True,
10,0,3,0.07714285714285714,0.02,0.155,0.0,0.49375766067645954,20,20,1,0.6062500000000001,0.0006705200077898434,5.563278856129537e-11,65.96968992395435,0.4442110529012641,55,True,
10,0,4,0.07714285714285714,0.02,0.2,0.0,0.5231285058327441,12,12,1,0.659,0.0021598181364051827,5.502897048396222e-11,65.31260956528509,0.47778874538977434,56,True,
10,1,0,0.07714285714285714,0.025714285714285714,0.02,0.0,0.5377268430899578,19,19,4,0.6885263157894737,0.0007390245813886101,5.02322901915074e-11,62.68702378926577,0.3492872000261429,51,True,
10,1,1,0.07714285714285714,0.025714285714285714,0.065,0.0,0.5430506937518569,13,13,0,0.7934615384615384,0.0007126833618888742,1.9834592161352673e-11,65.00297701189332,0.3289352080949446,50,True,
10,1,2,0.07714285714285714,0.025714285714285714,0.11000000000000001,0.0,0.517958107911745,18,18,1,0.727111111111111,0.0005212910498422967,4.2158757859294846e-11,66.69721650506509,0.3178877923184654,50,True,
10,1,3,0.07714285714285714,0.025714285714285714,0.155,0.0,0.5278690690255948,19,19,2,0.6785789473684211,0.0010517895368350341,2.137568231578975e-11,64.88037156783842,0.3832651426685043,52,True,
10,1,4,0.07714285714285714,0.025714285714285714,0.2,0.0,0.5257199225504694,17,17,1,0.7879999999999999,0.0005659939464988193,6.7164513138218e-11,64.59240394478685,0.5325065841289433,60,True,
10,2,0,0.07714285714285714,0.03142857142857143,0.02,0.07849628214011457,0.4903381742725756,19,19,1,0.7096315789473684,0.0005533551302763789,7.613390133792525e-11,64.76619793682693,0.4767654613557258,57,True,
10,2,1,0.07714285714285714,0.03142857142857143,0.065,0.06030736125183997,0.5528963443480243,19,19,3,0.6752631578947369,0.00041206349762729837,4.363214749152586e-11,63.13765158805369,0.5250223529352115,59,True,
10,2,2,0.07714285714285714,0.03142857142857143,0.11000000000000001,0.0,0.5710199411419844,18,18,0,0.707611111111111,0.0007515715984842398,3.789097494847689e-11,63.89584052796912,0.3781502410214466,52,True,
10,2,3,0.07714285714285714,0.03142857142857143,0.155,0.0,0.5319527052268274,21,21,2,0.6254761904761905,0.0016213176873299381,5.264997573592681e-11,63.52599860815002,0.350626596215779,51,True,
10,2,4,0.07714285714285714,0.03142857142857143,0.2,0.0,0.5348418791611297,20,20,1,0.65125,0.0018343744461707953,3.6032561445764145e-11,63.978544092108955,0.4955353581383782,58,True,
10,3,0,0.07714285714285714,0.037142857142857144,0.02,0.07561168071367846,0.5095881513951253,17,17,2,0.7552352941176471,0.0007372663492085366,6.994226773038999e-11,66.49852244902493,0.42251389277020607,54,True,
10,3,1,0.07714285714285714,0.037142857142857144,0.065,0.01616111711878005,0.5481226576053235,17,17,1,0.7745294117647059,0.0008987455431189744,1.2298028887862079e-10,64.59446541535912,0.34245499838279875,51,True,
10,3,2,0.07714285714285714,0.037142857142857144,0.11000000000000001,0.0,0.5221297166547404,17,17,0,0.7445294117647059,0.0006290768354311722,5.603173698600448e-11,65.22592513837253,0.44800768741588354,55,True,
10,3,3,0.07714285714285714,0.037142857142857144,0.155,0.05215946296958294,0.5262286781698818,18,18,2,0.6944444444444444,0.0017511906103310692,6.677151584943986e-11,63.357380581163206,0.5064761248199098,59,True,
10,3,4,0.07714285714285714,0.037142857142857144,0.2,0.0,0.5271464711966115,17,17,2,0.5905294117647059,0.0018690192177497926,2.1203720058504185e-11,65.0904124413647,0.4966485065406048,58,True,
10,4,0,0.07714285714285714,0.04285714285714286,0.02,0.22031553489021843,0.5086222239258857,17,17,0,0.7048235294117646,0.00026113743993559267,6.742416559853557e-11,64.32569377147811,0.3480307288122656,51,True,
10,4,1,0.07714285714285714,0.04285714285714286,0.065,0.17580122655741923,0.5362556619864538,18,18,0,0.7284444444444443,0.0007721363166362874,1.9348326270110455e-11,64.66278872088397,0.2631045917654233,48,True,
10,4,2,0.07714285714285714,0.04285714285714286,0.11000000000000001,0.24497120808027956,0.5531038289649306,16,16,1,0.62425,0.0021360629115267944,3.5408779882494397e-11,63.44120423466286,0.3272968508790929,51,True,
10,4,3,0.07714285714285714,0.04285714285714286,0.155,0.19202075958476866,0.570827731552187,18,18,0,0.6852777777777778,0.0013167470049515794,2.054520916566412e-11,65.3558894019994,0.4380211763729033,55,True,
10,4,4,0.07714285714285714,0.04285714285714286,0.2,0.17693794757573847,0.5217960329715776,19,19,2,0.6463157894736843,0.004293488067503972,8.604087361468299e-11,65.19622209831824,0.2641872885654703,48,True,
10,5,0,0.07714285714285714,0.04857142857142857,0.02,0.3319975586548452,0.5267762097699767,20,20,1,0.6496500000000001,0.00044500514752918147,2.8417693168913677e-11,64.89471494372418,0.4367090307060346,55,True,
10,5,1,0.07714285714285714,0.04857142857142857,0.065,0.48516661195576644,0.4976974434723182,14,14,2,0.6958571428571428,0.0003267946072838817,1.5499298141574337e-11,65.18916628792356,0.41218429857841565,54,True,
10,5,2,0.07714285714285714,0.04857142857142857,0.11000000000000001,0.36106254341351,0.5069838717472585,19,19,2,0.6483684210526317,0.0006851743788690062,3.6162062341403265e-11,66.55905922092302,0.370801619897371,52,True,
10,5,3,0.07714285714285714,0.04857142857142857,0.155,0.38798608651256666,0.49773073948808466,15,15,1,0.783,0.0011655535416029775,3.3905220034198214e-11,66.85132967359121,0.3173099627872382,50,True,
10,5,4,0.07714285714285714,0.04857142857142857,0.2,0.40519306099602,0.5310626479598415,17,17,2,0.7555882352941176,0.0020678642482673025,8.987043785494873e-11,63.73241934385035,0.4146529473384823,54,True,
10,6,0,0.07714285714285714,0.054285714285714284,0.02,0.658399881911644,0.5227023029845628,21,21,4,0.5859523809523809,0.0007221367529627448,2.243318724176525e-11,65.57110615896386,0.31602367350915417,50,True,
10,6,1,0.07714285714285714,0.054285714285714284,0.065,0.6183672003318541,0.5174249790994017,18,18,6,0.7532777777777777,0.0003894620274995163,1.164270289128714e-10,65.8546619578736,0.4948864335200438,60,True,
10,6,2,0.07714285714285714,0.054285714285714284,0.11000000000000001,0.6014010208908661,0.5351472080855568,21,21,4,0.6095714285714285,0.001730806640479807,8.229684074640024e-11,64.44316143673906,0.4162766943686921,53,True,
10,6,3,0.07714285714285714,0.054285714285714284,0.155,0.5761680994308744,0.5698812712309171,19,19,6,0.6545263157894736,0.003091309001418434,1.0273913409021294e-10,65.24113212016073,0.3911599945870453,53,True,
10,6,4,0.07714285714285714,0.054285714285714284,0.2,0.6188004524174214,0.5309463866592483,18,18,3,0.7142222222222222,0.0009855513999388061,6.284491882009113e-11,67.24048244100464,0.44574255972623406,55,True,
10,7,0,0.07714285714285714,0.06,0.02,0.7501047427713501,0.5026494910013491,16,16,8,0.6414375000000001,0.0009307650240507001,1.4874497620637253e-11,66.08773683228206,0.4446077981910401,55,True,
10,7,1,0.07714285714285714,0.06,0.065,0.7141040488759716,0.465847133532092,19,19,8,0.7133684210526315,0.00031375420310870826,4.624785877071642e-11,64.30215919467761,0.6654118621200182,68,True,
10,7,2,0.07714285714285714,0.06,0.11000000000000001,0.6461009843284434,0.5352630835624238,21,21,9,0.6547619047619048,0.001152159201802841,3.533453788548447e-11,64.38644467916393,0.45266607323899694,55,True,
10,7,3,0.07714285714285714,0.06,0.155,0.8419735030635286,0.5466805873361749,14,14,5,0.6220714285714284,0.0028987726700969124,9.166564840958706e-11,65.23419085216054,0.4604588864663363,56,True,
10,7,4,0.07714285714285714,0.06,0.2,0.6856672857625128,0.5554444396613569,12,12,6,0.7004166666666666,0.0033803878608289987,6.78423125995103e-11,63.68702959274124,0.4873720027625853,58,True,
10,8,0,0.07714285714285714,0.06571428571428571,0.02,0.8099038617605072,0.544530820286952,21,21,13,0.6428571428571428,0.0008277177316843672,2.4552671026879553e-11,65.00279195469425,0.49279384730054016,59,True,
10,8,1,0.07714285714285714,0.06571428571428571,0.065,0.781979985897017,0.514721838255227,15,15,10,0.8215999999999998,0.0008010552276298273,3.2581162980430495e-11,64.20945318031123,0.39945208294544216,54,True,
10,8,2,0.07714285714285714,0.06571428571428571,0.11000000000000001,0.8063526152180228,0.5263866234368705,18,18,8,0.6876111111111111,0.0016352210731454381,2.614552923323145e-11,64.90932502613461,0.4375878950753396,55,True,
10,8,3,0.07714285714285714,0.06571428571428571,0.155,0.8016888265565818,0.5478333824541317,21,21,10,0.6166666666666666,0.0010408559694091552,4.552117544672667e-11,63.87535242410837,0.29126033890980857,49,True,
10,8,4,0.07714285714285714,0.06571428571428571,0.2,0.6928415818146432,0.5480484116845602,19,19,11,0.6603157894736842,0.002248890437418943,8.899584663164199e-11,64.0522222047655,0.42629121103112794,54,True,
10,9,0,0.07714285714285714,0.07142857142857142,0.02,0.8545296755181244,0.48986842776382256,15,15,10,0.8424666666666668,0.00035983141268247496,7.541821904894199e-11,63.76727968977444,0.43840224959312385,55,True,
10,9,1,0.07714285714285714,0.07142857142857142,0.065,0.7870568089650098,0.5298909539665114,15,15,9,0.6771999999999998,0.0010175264445713254,7.023062359657493e-11,66.70012926219005,0.5837706969353738,63,True,
10,9,2,0.07714285714285714,0.07142857142857142,0.11000000000000001,0.7604770189722189,0.5295634697124856,19,19,15,0.6951052631578948,0.0024180762494584603,2.2926560793187764e-11,67.25343006451666,0.5282370897884088,60,True,
10,9,3,0.07714285714285714,0.07142857142857142,0.155,0.763904954152183,0.5116763558176448,19,19,10,0.5441578947368422,0.001072796395861414,5.125553037593189e-11,64.6741071188051,0.4293785164970356,54,True,
10,9,4,0.07714285714285714,0.07142857142857142,0.2,0.7267358288692203,0.5132666933724503,20,20,11,0.6594499999999999,0.0008846971883881724,5.15598273910317e-11,64.1611974407284,0.33730974827580384,50,True,
